id_for_matlab;hhid;training;lnpercapitaconsumption;groupprediction;groupprediction2
16749;154304311;0;;6.272301497;6.273619691
16750;89103011;0;;5.532385163;5.53135758
16751;222603211;0;;6.373668591;6.372370936
16752;134503211;0;;5.380486289;5.380649373
16753;250900611;0;;6.047417932;6.046629506
16754;291505111;0;;5.497307878;5.500624522
16755;40704911;0;;6.439235056;6.437331683
16756;189707711;0;;6.759586599;6.759158542
16757;306813611;0;;5.626591074;5.624736395
16758;136710811;0;;5.756966851;5.755536267
16759;186710511;0;;6.263141956;6.263705306
16760;311408211;0;;6.53682464;6.534735544
16761;125902211;0;;7.05162457;7.052983958
16762;246609911;0;;6.640957377;6.641933042
16763;398509411;0;;6.27103715;6.269234558
16764;309604311;0;;5.629010378;5.629954421
16765;79510411;0;;5.994988487;5.995254617
16766;131500511;0;;5.92290643;5.920542976
16767;4202811;0;;6.107047233;6.104275658
16768;123210311;0;;5.84264054;5.842618076
16769;298103811;0;;6.87313792;6.87340056
16770;261104911;0;;6.050356558;6.050278597
16771;156911123;0;;5.863390345;5.866614139
16772;229206011;0;;6.07253611;6.072047041
16773;74401611;0;;5.696728114;5.695940744
16774;164709411;0;;5.438938077;5.441871699
16775;77208811;0;;6.514405616;6.510793359
16776;324006222;0;;5.585657427;5.582849976
16777;365002322;0;;6.032478672;6.033202047
16778;387005311;0;;5.77802029;5.777641281
16779;68100611;0;;4.996694171;4.997623206
16780;71110411;0;;4.806684068;4.808140799
16781;254110611;0;;5.320828344;5.321607024
16782;359307311;0;;4.729183407;4.728981672
16783;386504711;0;;5.893573834;5.892629123
16784;125508711;0;;5.765305711;5.763753663
16785;156901111;0;;7.299449927;7.298880704
16786;65200711;0;;5.056876678;5.056085035
16787;214102511;0;;5.79691062;5.799153301
16788;56912011;0;;5.168964841;5.165159897
16789;68408511;0;;5.038575771;5.037621992
16790;61206711;0;;4.784283177;4.786634976
16791;13801811;0;;5.261650513;5.260151632
16792;35801211;0;;6.568965665;6.568880767
16793;251807911;0;;6.061017709;6.062158143
16794;51007511;0;;5.966076915;5.967083768
16795;326008211;0;;5.867250748;5.86468337
16796;344201311;0;;4.941997839;4.940452712
16797;271006411;0;;5.533941287;5.532555788
16798;313607011;0;;5.75714915;5.758588286
16799;19901311;0;;6.34803459;6.352536022
16800;134008211;0;;5.222732187;5.222145987
16801;33901811;0;;4.968203497;4.96902808
16802;78016211;0;;5.296511856;5.296638142
16803;237603411;0;;5.966626788;5.965474849
16804;391803811;0;;6.191238863;6.187379288
16805;66409211;0;;5.080492001;5.085746384
16806;240608611;0;;6.097443652;6.099542957
16807;216400911;0;;6.479586018;6.477067962
16808;12800411;0;;6.447712181;6.448205532
16809;160609911;0;;6.498362695;6.498135196
16810;168504111;0;;6.280134252;6.280298498
16811;148000411;0;;6.03305869;6.034020954
16812;307403711;0;;5.490698421;5.492498801
16813;8808411;0;;5.465405931;5.464643815
16814;89802311;0;;5.988976092;5.989190704
16815;396604211;0;;6.339391878;6.339571465
16816;214504911;0;;5.880647885;5.880634472
16817;294600911;0;;5.335222672;5.335654029
16818;247505711;0;;6.108644832;6.109680532
16819;332400411;0;;6.281805014;6.279910256
16820;188310411;0;;6.838387788;6.837892818
16821;232509211;0;;5.346970319;5.343110302
16822;42903923;0;;6.291810034;6.29687983
16823;49208211;0;;5.483079492;5.48250373
16824;165301711;0;;7.501374124;7.500802863
16825;360102811;0;;5.80250443;5.802051149
16826;325300611;0;;6.653912427;6.654549878
16827;33011111;0;;4.966165208;4.966906772
16828;97600211;0;;5.024156176;5.026853275
16829;90003611;0;;6.749491579;6.74944432
16830;238904811;0;;6.301463267;6.298609957
16831;24707711;0;;4.949308417;4.950815451
16832;175601711;0;;6.866788864;6.861861017
16833;8702811;0;;5.239456846;5.232741099
16834;194006211;0;;5.944400521;5.944858218
16835;124709611;0;;5.336541197;5.33898319
16836;86101211;0;;5.095605241;5.093723899
16837;375720811;0;;5.207572641;5.210197688
16838;95707511;0;;5.183736529;5.182071095
16839;207411;0;;5.894088023;5.893027988
16840;265400711;0;;5.04117339;5.040387133
16841;139805011;0;;7.030871493;7.031001112
16842;126003411;0;;6.818608462;6.816673933
16843;21210811;0;;6.039847575;6.04130181
16844;28202511;0;;5.621616976;5.622535333
16845;304606811;0;;5.099625843;5.097831317
16846;85203511;0;;5.09679252;5.100818224
16847;224806911;0;;6.372661334;6.371816171
16848;189101711;0;;6.203324924;6.202649815
16849;70613711;0;;5.189163461;5.189795686
16850;239007011;0;;6.288824808;6.285227615
16851;97113311;0;;5.058840803;5.060505615
16852;171406111;0;;6.677214434;6.679121339
16853;66904211;0;;4.769446768;4.768030381
16854;134207211;0;;5.378495132;5.379312183
16855;91109311;0;;5.002644885;5.005499416
16856;127113711;0;;6.588015375;6.58907835
16857;229400511;0;;6.16037187;6.163617486
16858;275701011;0;;5.424151533;5.42209566
16859;117703411;0;;6.121181457;6.125113584
16860;361601111;0;;4.789569124;4.789253035
16861;241709911;0;;6.679950181;6.680113494
16862;120802811;0;;5.993131735;5.990612915
16863;360401011;0;;5.304215662;5.306168369
16864;279603322;0;;5.357254766;5.360280049
16865;235508411;0;;6.659351302;6.66168831
16866;110606111;0;;5.646397051;5.645959121
16867;22902111;0;;5.294892654;5.301100662
16868;219309111;0;;5.381274242;5.380341263
16869;217208611;0;;6.386583747;6.386485052
16870;206404911;0;;7.061998331;7.065455853
16871;374104511;0;;7.028737517;7.028579254
16872;48607811;0;;5.926976235;5.925730713
16873;13802011;0;;5.261173521;5.263922134
16874;331808611;0;;6.132144026;6.132352451
16875;68502911;0;;5.65105331;5.651423038
16876;120506911;0;;6.567038775;6.56745355
16877;242211011;0;;6.419319715;6.418294167
16878;302602111;0;;6.867665937;6.866370778
16879;206506011;0;;6.725249519;6.723849519
16880;339705611;0;;4.99897816;4.99909455
16881;280305511;0;;6.275524163;6.280991251
16882;30202311;0;;4.911354208;4.908865084
16883;51905711;0;;6.835713853;6.835720477
16884;396200411;0;;6.59016751;6.592572932
16885;25200911;0;;5.339653761;5.340607733
16886;279504311;0;;6.058511132;6.06208255
16887;95306011;0;;5.30026512;5.298561995
16888;248004411;0;;6.652706987;6.652573246
16889;55108211;0;;5.292426239;5.292089466
16890;194002411;0;;6.51953003;6.517260334
16891;242301111;0;;5.60053516;5.598435373
16892;18900711;0;;6.453901613;6.454105892
16893;48405011;0;;5.918851601;5.918874534
16894;180501211;0;;6.609926678;6.607604365
16895;335603911;0;;5.337600466;5.339512223
16896;79704211;0;;5.980750744;5.977575417
16897;49408811;0;;5.345812159;5.348081263
16898;232006211;0;;5.268619806;5.268484668
16899;206103811;0;;6.424922936;6.423259737
16900;156402522;0;;5.925712884;5.921646939
16901;161409711;0;;6.052138634;6.053728613
16902;288000711;0;;4.959586152;4.960254223
16903;285905411;0;;6.214601719;6.216073763
16904;184400311;0;;5.821698679;5.817134055
16905;298504211;0;;5.74496166;5.746023254
16906;67310811;0;;5.085110343;5.089357732
16907;249208711;0;;6.826850923;6.827142686
16908;54804711;0;;5.629200163;5.633668399
16909;73807812;0;;5.918225998;5.921026866
16910;66605511;0;;6.35283807;6.352273332
16911;139202811;0;;6.850241295;6.852906068
16912;19707811;0;;5.757981746;5.758543978
16913;72309711;0;;5.363960557;5.36645643
16914;109909311;0;;6.198943539;6.19752863
16915;68301011;0;;5.347420646;5.346324227
16916;392319411;0;;5.649583316;5.647726176
16917;363104011;0;;6.261971833;6.260562551
16918;202405511;0;;7.346411083;7.343873018
16919;3106911;0;;5.73477908;5.731141484
16920;282603811;0;;6.269094516;6.269300063
16921;373505411;0;;6.370574384;6.36911623
16922;338707711;0;;5.331529412;5.329260446
16923;42501011;0;;6.076524789;6.075135798
16924;144010011;0;;6.26621189;6.266758064
16925;84803911;0;;4.678144674;4.678934254
16926;222702222;0;;5.787118322;5.78593493
16927;258608911;0;;5.324795619;5.325726827
16928;317012611;0;;5.658756062;5.656358045
16929;217402411;0;;6.035331798;6.035731422
16930;78508711;0;;6.748639444;6.747502297
16931;103202411;0;;6.584208993;6.57895219
16932;250209311;0;;6.582440673;6.578873898
16933;291203611;0;;5.243338383;5.243837388
16934;304310011;0;;4.931714067;4.93161707
16935;133110211;0;;5.22167248;5.220805216
16936;242705111;0;;6.280199224;6.277724081
16937;330405411;0;;5.34876981;5.351559638
16938;160201411;0;;6.131449997;6.131969952
16939;66805211;0;;6.041068101;6.042182895
16940;323711211;0;;6.415740199;6.419056087
16941;70702111;0;;5.119258455;5.119126685
16942;83710111;0;;5.340797306;5.337592072
16943;67408211;0;;4.821564147;4.819103241
16944;86503511;0;;5.177050728;5.172639444
16945;243103511;0;;5.5363354;5.53734895
16946;156105211;0;;6.091837136;6.09330732
16947;287505411;0;;6.319551667;6.318890595
16948;129900211;0;;6.162750699;6.165255516
16949;82306411;0;;5.768704636;5.767543983
16950;355704011;0;;6.637589157;6.63044282
16951;89605411;0;;6.245612275;6.249754864
16952;392409911;0;;5.653023684;5.655057718
16953;286702411;0;;5.81888588;5.819737306
16954;130704111;0;;6.889874157;6.884679941
16955;266104111;0;;6.682106096;6.686695629
16956;98202711;0;;5.748780328;5.750097693
16957;71203911;0;;4.774120023;4.771103351
16958;20109411;0;;6.901783693;6.902371584
16959;228808611;0;;6.170309796;6.171616107
16960;332200711;0;;6.069848633;6.068162942
16961;21205411;0;;5.234785514;5.230451485
16962;114508511;0;;5.918633595;5.922457216
16963;148402411;0;;5.171198897;5.167785157
16964;173809911;0;;6.087148631;6.084631507
16965;305502511;0;;5.043385958;5.045814931
16966;84407611;0;;4.949308417;4.950815451
16967;401104211;0;;5.391704698;5.391820488
16968;120902611;0;;6.290399693;6.286889911
16969;328905911;0;;5.609451007;5.60915948
16970;288102411;0;;5.514449766;5.51373038
16971;354214411;0;;4.862039975;4.862259979
16972;319303411;0;;5.446045827;5.442887402
16973;10405412;0;;5.342061514;5.340512475
16974;285900611;0;;5.918678021;5.919616667
16975;228700411;0;;5.900532828;5.901022848
16976;306204911;0;;6.124642963;6.123918368
16977;352100211;0;;5.877707121;5.876584098
16978;400805811;0;;5.224106958;5.224438214
16979;342610711;0;;5.799704142;5.796068423
16980;228403211;0;;6.464658052;6.463746706
16981;234100611;0;;5.323265559;5.32445814
16982;251709911;0;;6.088238074;6.091621997
16983;337708811;0;;5.738769104;5.736564223
16984;26104911;0;;6.37777403;6.378830339
16985;200603433;0;;6.566961046;6.564023571
16986;57108511;0;;5.565670551;5.564579078
16987;138506611;0;;5.461405127;5.461758852
16988;137800611;0;;5.129802628;5.130035061
16989;31509011;0;;5.098324946;5.100600125
16990;289006911;0;;5.033250847;5.034827151
16991;161904211;0;;5.993150441;5.988244185
16992;372007411;0;;4.982407686;4.981207515
16993;283002411;0;;5.927155114;5.931446782
16994;229400511;0;;6.683814918;6.682165597
16995;317808511;0;;7.041961413;7.039260401
16996;19504511;0;;5.598138421;5.603081647
16997;147100511;0;;6.337384296;6.338458092
16998;299000311;0;;6.389110844;6.389735864
16999;126004811;0;;6.063504506;6.059436706
17000;182701211;0;;6.223746678;6.220130407
17001;273200611;0;;5.487291257;5.493036609
17002;246808311;0;;7.044129412;7.045708597
17003;189703511;0;;6.531600287;6.529255666
17004;123605911;0;;6.262954085;6.263140258
17005;277309011;0;;6.440095604;6.442463716
17006;118206111;0;;6.029231735;6.031056458
17007;209902111;0;;7.064401734;7.066983749
17008;202201511;0;;6.565155777;6.564102474
17009;186904711;0;;7.083102597;7.084666201
17010;123703111;0;;6.004559176;6.004168686
17011;28705011;0;;5.391659299;5.392053816
17012;277608411;0;;5.807761803;5.80679512
17013;255907611;0;;5.980630945;5.982017301
17014;224703011;0;;6.204207399;6.204086227
17015;270801811;0;;5.309284658;5.307690708
17016;272410911;0;;6.120512667;6.12213083
17017;272203711;0;;6.283194295;6.28130183
17018;321809511;0;;6.308653841;6.311349046
17019;144007511;0;;5.853949026;5.853780787
17020;281104711;0;;5.181643693;5.182999383
17021;376212111;0;;6.315360115;6.316021432
17022;11302311;0;;5.682626635;5.684785337
17023;236000511;0;;5.917781032;5.92004345
17024;95601211;0;;4.991694859;4.991500276
17025;47702111;0;;6.235915841;6.233335078
17026;287701911;0;;5.039858459;5.041014018
17027;251804311;0;;6.27551252;6.274312054
17028;131100611;0;;5.99786333;5.999844062
17029;224801912;0;;5.684356695;5.68663768
17030;134001911;0;;4.960605241;4.959638955
17031;126801711;0;;5.973021363;5.971590633
17032;20603811;0;;5.759919927;5.755707521
17033;320602411;0;;6.055077336;6.055661408
17034;164910511;0;;4.862750922;4.861292873
17035;277211911;0;;5.700280133;5.698612485
17036;277604611;0;;5.875471024;5.87850508
17037;204602911;0;;5.840543211;5.844680793
17038;4103311;0;;6.108367424;6.105473405
17039;318511911;0;;5.273150335;5.275338751
17040;221802411;0;;6.588015375;6.58907835
17041;11810211;0;;4.742086119;4.743295953
17042;338005811;0;;5.39368095;5.393759467
17043;78605911;0;;6.051714052;6.051504446
17044;254500311;0;;5.720786524;5.721672411
17045;67807411;0;;5.306393099;5.308929047
17046;337010611;0;;6.265532235;6.264538309
17047;49707811;0;;4.880515844;4.878236306
17048;132504311;0;;5.500770934;5.502842696
17049;321700111;0;;5.568036403;5.565096449
17050;8907811;0;;5.641229024;5.642586625
17051;105008611;0;;5.118729861;5.122040378
17052;192311611;0;;7.048119901;7.045330667
17053;201000511;0;;5.973812748;5.974510569
17054;381405611;0;;6.05037712;6.050647012
17055;275204011;0;;5.640021508;5.639898667
17056;274611311;0;;5.847933967;5.846292291
17057;258611411;0;;6.139135962;6.146297782
17058;287410811;0;;5.838810948;5.840894974
17059;263407411;0;;5.16973442;5.169627578
17060;389017611;0;;6.100003136;6.100531022
17061;13507211;0;;5.975153986;5.97360716
17062;74111311;0;;5.84109673;5.840322332
17063;164203211;0;;5.138274836;5.140309601
17064;191509611;0;;6.880429076;6.878807768
17065;279504611;0;;5.33442778;5.334740517
17066;60802311;0;;4.869814494;4.867635681
17067;244803711;0;;5.493889455;5.493536951
17068;132303611;0;;4.988819077;4.992450475
17069;311707112;0;;6.542143545;6.543436815
17070;271907211;0;;5.70832058;5.709158808
17071;217003822;0;;6.256308666;6.261021428
17072;63303311;0;;6.131449997;6.131969952
17073;361830411;0;;4.652177602;4.65507274
17074;85208211;0;;5.320070155;5.323970592
17075;206702911;0;;6.280134252;6.280298498
17076;91904911;0;;4.976347589;4.976942986
17077;182307611;0;;6.782604173;6.783133046
17078;210402911;0;;6.027813614;6.027958783
17079;341011911;0;;4.911316159;4.910822609
17080;142403011;0;;6.049443906;6.050887275
17081;383400611;0;;5.80215497;5.802968715
17082;133700111;0;;5.347737098;5.349137351
17083;184901211;0;;6.227609783;6.229117146
17084;324009711;0;;6.071821592;6.0711045
17085;303611611;0;;5.627442446;5.625266557
17086;85203811;0;;5.000350696;5.003947371
17087;80101711;0;;5.18551006;5.184659749
17088;265809011;0;;4.971220681;4.971010891
17089;111706511;0;;6.025015647;6.024351407
17090;70408111;0;;5.057793438;5.058948381
17091;9410711;0;;4.996875919;4.995548209
17092;90200711;0;;5.639110288;5.639011813
17093;312310711;0;;6.229074489;6.229086789
17094;7500511;0;;4.862137921;4.860318818
17095;231803211;0;;5.514168227;5.514150391
17096;28104711;0;;6.98426586;6.984151327
17097;374515512;0;;6.631233019;6.632571309
17098;7204211;0;;6.244998688;6.242534106
17099;218613911;0;;6.060757711;6.061844545
17100;69507311;0;;5.000815911;5.001218979
17101;305003911;0;;5.464904623;5.46731689
17102;87512211;0;;4.901189589;4.901882937
17103;99204911;0;;6.373767884;6.375579558
17104;154808011;0;;6.670971393;6.671978236
17105;189907711;0;;6.345388287;6.3447192
17106;262906411;0;;4.961833875;4.963770399
17107;37904311;0;;6.203683236;6.202534303
17108;267209111;0;;6.262954085;6.263140258
17109;361306711;0;;4.78153347;4.784376397
17110;402102211;0;;4.973826156;4.974930894
17111;54200211;0;;5.260238971;5.262588768
17112;42300934;0;;6.106206962;6.106261749
17113;97700111;0;;5.742997774;5.744115253
17114;337109611;0;;5.980076191;5.976745386
17115;208511011;0;;6.716809594;6.714449281
17116;21913111;0;;5.238920368;5.239585127
17117;316301511;0;;5.975449876;5.976369585
17118;271000211;0;;5.935882089;5.935464072
17119;19607211;0;;6.298622358;6.301464274
17120;276911711;0;;5.743891624;5.743488409
17121;285301411;0;;6.183386103;6.181332073
17122;194605311;0;;6.497835796;6.496995385
17123;257400111;0;;5.83492818;5.832378913
17124;186004811;0;;6.551637576;6.549174276
17125;200400811;0;;5.814101964;5.814615026
17126;21003311;0;;5.48527742;5.485676091
17127;31509111;0;;5.120576494;5.121720396
17128;350413411;0;;6.864911104;6.864630462
17129;74800411;0;;6.172425322;6.166867557
17130;342805711;0;;5.665984675;5.665156284
17131;213900811;0;;5.95490726;5.953210127
17132;263106411;0;;5.075905887;5.077157196
17133;273502911;0;;6.864911104;6.864630462
17134;21100711;0;;5.380584549;5.377209423
17135;179700522;0;;6.032478672;6.033202047
17136;402206511;0;;5.3075918;5.302532578
17137;316407511;0;;6.323464326;6.320761427
17138;200508611;0;;6.033765043;6.034408705
17139;189407611;0;;7.171212547;7.166805606
17140;116807922;0;;5.808770762;5.809267441
17141;282002011;0;;6.767217737;6.763868488
17142;289309811;0;;4.948154292;4.944480609
17143;213707013;0;;6.728999292;6.722694828
17144;292812511;0;;5.675742256;5.67907549
17145;123602211;0;;5.658098805;5.657105971
17146;136903311;0;;5.539017369;5.53812148
17147;2910511;0;;5.162365509;5.160666033
17148;381704711;0;;5.046174016;5.046001569
17149;85110411;0;;5.366811679;5.364962419
17150;88808111;0;;5.79250849;5.790753742
17151;64112911;0;;6.276693998;6.278820658
17152;92201211;0;;5.420779282;5.423774189
17153;26113611;0;;6.125506957;6.127507917
17154;36307411;0;;6.557872778;6.561618681
17155;310306411;0;;6.665739226;6.666212466
17156;113410311;0;;6.292836442;6.293432393
17157;116400511;0;;5.806909394;5.805769457
17158;126302011;0;;6.29091736;6.28959972
17159;263811511;0;;6.902695697;6.901325607
17160;87602811;0;;5.005856557;5.005104203
17161;252808811;0;;6.023867175;6.027266936
17162;58403011;0;;5.108842025;5.109047661
17163;293709311;0;;5.182656442;5.183889691
17164;165710711;0;;6.641228334;6.641525443
17165;122801811;0;;5.778120263;5.775833364
17166;205601711;0;;6.809258664;6.809978011
17167;306000111;0;;5.460850491;5.462414695
17168;220304312;0;;6.010187185;6.006451507
17169;322110711;0;;6.475333167;6.476265802
17170;234304011;0;;5.359950193;5.359590841
17171;210307911;0;;6.102287817;6.103977744
17172;154801113;0;;5.75525878;5.752480785
17173;281010611;0;;4.915259763;4.914621843
17174;288202511;0;;6.312732703;6.313112139
17175;78404411;0;;6.769997751;6.770140005
17176;398909111;0;;6.109200932;6.108986983
17177;60003611;0;;5.274123896;5.276528581
17178;188107511;0;;6.737572499;6.738070782
17179;190500811;0;;6.208037712;6.204663721
17180;58001611;0;;5.111464317;5.109370283
17181;257410711;0;;5.946272298;5.945481524
17182;263402911;0;;4.898851621;4.901372387
17183;51011511;0;;7.268217424;7.271125607
17184;281802711;0;;5.079763673;5.081275324
17185;388504411;0;;5.676956725;5.678473255
17186;36901111;0;;6.627574328;6.62539831
17187;292010011;0;;5.188539124;5.189510965
17188;111902822;0;;6.121080557;6.121402211
17189;29501911;0;;5.610112058;5.605929466
17190;192301411;0;;6.465780963;6.463176467
17191;395202711;0;;6.447712181;6.448205532
17192;191500811;0;;6.636742424;6.637992636
17193;310403711;0;;6.15138017;6.152501324
17194;254107111;0;;5.477041221;5.475679159
17195;135208711;0;;5.389498146;5.391697344
17196;148408611;0;;6.167042547;6.169498772
17197;133809311;0;;5.904132636;5.905040396
17198;104807811;0;;4.810289091;4.808378786
17199;256903211;0;;6.756053982;6.762265992
17200;247501511;0;;6.773128731;6.7683154
17201;220109511;0;;5.556165046;5.552597711
17202;259011311;0;;6.038754914;6.043152034
17203;305506111;0;;5.423809649;5.425010524
17204;151814511;0;;4.810364762;4.809056687
17205;258308611;0;;6.192494473;6.197550877
17206;98105811;0;;5.061032927;5.061296721
17207;270804911;0;;5.345783216;5.349774077
17208;320100211;0;;5.801278429;5.805310071
17209;366307711;0;;6.050889276;6.049524588
17210;303800711;0;;5.350993231;5.349647454
17211;219200911;0;;5.48520506;5.487904995
17212;191707311;0;;6.600154375;6.603566678
17213;132407511;0;;5.760120478;5.75599516
17214;277311911;0;;6.237920092;6.234788527
17215;191908411;0;;6.173248256;6.175124866
17216;312607311;0;;5.921584689;5.92074994
17217;85207811;0;;4.625246886;4.625957493
17218;57208211;0;;5.562943623;5.562746422
17219;126607411;0;;6.263965905;6.261162018
17220;54409411;0;;5.738050243;5.742974499
17221;170008211;0;;6.741059788;6.740184601
17222;284300611;0;;6.090488679;6.088385302
17223;319403411;0;;5.338227889;5.337415003
17224;90101211;0;;6.114781111;6.11367846
17225;81400911;0;;5.630734263;5.62997247
17226;328109611;0;;5.469941235;5.46658669
17227;329807411;0;;5.223821576;5.222654308
17228;23214911;0;;5.176945488;5.176680292
17229;245707211;0;;6.639312028;6.640079373
17230;75707111;0;;6.11512467;6.120653242
17231;64003211;0;;6.039850359;6.041750519
17232;365005711;0;;5.939015178;5.939100923
17233;309411911;0;;6.067072583;6.069888908
17234;187303611;0;;6.670145913;6.668891345
17235;121510322;0;;5.983798348;5.983869484
17236;238610411;0;;6.637792804;6.639960176
17237;337007811;0;;5.876097945;5.876660203
17238;32004911;0;;5.205234897;5.206948854
17239;129305711;0;;5.805851218;5.803935404
17240;109805311;0;;5.861860145;5.86206816
17241;22408611;0;;5.38264009;5.383645975
17242;236707311;0;;6.42009438;6.418537074
17243;98105511;0;;5.004654645;5.005251743
17244;239501811;0;;6.095728971;6.096260244
17245;136004211;0;;5.493226627;5.490383506
17246;58308311;0;;4.923496337;4.924006077
17247;138400311;0;;5.821940123;5.827259111
17248;341507611;0;;5.688057541;5.685679992
17249;304609811;0;;5.221315076;5.21720539
17250;257905611;0;;6.499706236;6.495024871
17251;238107711;0;;6.137698777;6.140063921
17252;227205011;0;;5.392147088;5.394382307
17253;110003611;0;;5.070776831;5.070727761
17254;148103011;0;;6.641361961;6.642053625
17255;63004411;0;;5.214353817;5.213959384
17256;307803811;0;;5.721164327;5.721184117
17257;85701411;0;;5.212979627;5.213347503
17258;379001111;0;;6.336807258;6.33566996
17259;153903711;0;;6.475697351;6.474895747
17260;275507011;0;;5.973812748;5.974510569
17261;190300511;0;;6.430054001;6.429827314
17262;285204511;0;;6.079798679;6.078173395
17263;44207611;0;;5.990008524;5.985819356
17264;21603311;0;;5.084392804;5.084362188
17265;56204311;0;;6.224509413;6.22558377
17266;345600111;0;;6.177047122;6.182537405
17267;268300511;0;;6.193021314;6.192395335
17268;9610411;0;;5.166310227;5.164299823
17269;242508611;0;;5.971795807;5.970429113
17270;11407211;0;;4.878368116;4.875576615
17271;230405011;0;;6.581417829;6.576682731
17272;315002311;0;;6.614894037;6.617727858
17273;247103511;0;;6.38343849;6.381515471
17274;245211311;0;;6.069186431;6.067976002
17275;82203911;0;;5.229587484;5.228308977
17276;280712211;0;;4.763394379;4.764764489
17277;390308811;0;;5.413136796;5.410368616
17278;213104911;0;;6.660073747;6.657968434
17279;67508511;0;;4.793144165;4.793053836
17280;397000111;0;;5.111725022;5.109766043
17281;317413011;0;;6.363583466;6.365488718
17282;138910111;0;;5.375659209;5.378277881
17283;154307511;0;;5.874166297;5.877868867
17284;222400612;0;;6.253289829;6.253377026
17285;76702711;0;;5.304323489;5.300375691
17286;116907011;0;;6.052576467;6.052765013
17287;253003311;0;;5.526017639;5.528696626
17288;110705111;0;;5.389436786;5.394978466
17289;48209311;0;;5.603899584;5.608118443
17290;321900511;0;;5.955731197;5.954880295
17291;303809911;0;;6.353153251;6.351385505
17292;112203811;0;;6.64744777;6.646587871
17293;298402011;0;;5.521726933;5.521252493
17294;111804911;0;;6.292836442;6.293432393
17295;5802412;0;;5.959052139;5.96263807
17296;63103511;0;;6.424353552;6.425847456
17297;31909211;0;;5.453680951;5.451058019
17298;398200111;0;;5.187430306;5.186775421
17299;352805111;0;;5.420529391;5.417451466
17300;171909912;0;;6.05319801;6.054146292
17301;126905611;0;;6.797758648;6.801391706
17302;146000511;0;;6.060361511;6.059385664
17303;77009511;0;;7.036145086;7.034662082
17304;120703111;0;;5.687594225;5.686105814
17305;233404211;0;;5.058064538;5.054563451
17306;277700211;0;;5.961584737;5.96025454
17307;237408311;0;;5.924730169;5.926574708
17308;107412611;0;;5.414279065;5.411432856
17309;163502111;0;;5.462564617;5.460376259
17310;49607111;0;;6.232256201;6.234324278
17311;304613311;0;;5.592000776;5.593223354
17312;401507611;0;;5.711580956;5.709930726
17313;97503011;0;;5.306758775;5.308932528
17314;229106311;0;;5.564818347;5.562582701
17315;98409911;0;;4.932373542;4.932543114
17316;342102611;0;;6.307775599;6.307047192
17317;292207411;0;;4.948542291;4.948665434
17318;319100611;0;;5.532385163;5.53135758
17319;125309711;0;;6.11696563;6.118582263
17320;212301411;0;;6.074714551;6.073631143
17321;307902011;0;;5.438816774;5.438379424
17322;160408311;0;;6.150993899;6.149528808
17323;170905011;0;;6.575123666;6.573936859
17324;201010611;0;;6.070536137;6.071391965
17325;56502911;0;;5.018115365;5.018540141
17326;281102411;0;;4.838081907;4.836563705
17327;57402611;0;;5.189163461;5.189795686
17328;156904923;0;;5.805782238;5.805008061
17329;241105911;0;;6.451301498;6.447671422
17330;29009011;0;;4.977365438;4.975597223
17331;61907411;0;;5.313014948;5.308361499
17332;217208611;0;;6.235965753;6.237924278
17333;232306011;0;;4.800017166;4.79989244
17334;251200811;0;;6.659830916;6.659379413
17335;67312511;0;;5.125433113;5.126484884
17336;220001611;0;;5.904625816;5.909882629
17337;22705211;0;;5.334432411;5.333651812
17338;192900711;0;;5.79211293;5.793518194
17339;186800611;0;;6.885852466;6.886778673
17340;65907111;0;;5.623722328;5.625305737
17341;403100911;0;;4.949308417;4.950815451
17342;238706611;0;;5.97650259;5.974591235
17343;4811111;0;;5.752819529;5.75070075
17344;29509711;0;;5.17744849;5.176992762
17345;163400611;0;;5.466966989;5.467026512
17346;297201911;0;;5.400854997;5.401268492
17347;50405311;0;;6.529828142;6.525323676
17348;69803311;0;;5.135023905;5.13530853
17349;195404211;0;;6.57746466;6.576998397
17350;175800411;0;;7.036724989;7.035533819
17351;73208911;0;;5.34270871;5.341457619
17352;124211911;0;;5.421265917;5.417745355
17353;120511211;0;;6.199497299;6.200651233
17354;125607811;0;;6.89921722;6.898744528
17355;303705411;0;;5.080546774;5.082205695
17356;247403911;0;;5.948347084;5.945781729
17357;189903611;0;;5.904985735;5.907010608
17358;72702911;0;;4.985664967;4.982534983
17359;260701311;0;;5.677594883;5.676275149
17360;327700611;0;;5.901801083;5.898627913
17361;9411811;0;;4.987554164;4.986019295
17362;373603711;0;;6.336807258;6.33566996
17363;100802311;0;;6.012495973;6.012398286
17364;338208311;0;;5.811390395;5.810422913
17365;313405411;0;;6.184566994;6.184231781
17366;293003411;0;;5.081667147;5.086150716
17367;377110911;0;;6.436648715;6.435257386
17368;302703211;0;;5.741824701;5.741290058
17369;1908411;0;;5.07590409;5.071867331
17370;144300711;0;;6.380055193;6.381831092
17371;125807311;0;;6.608816348;6.610263232
17372;338310611;0;;5.295700399;5.296881593
17373;255810411;0;;5.322630682;5.322180501
17374;291805211;0;;5.095877229;5.093549984
17375;12408411;0;;5.176538492;5.175385008
17376;341507511;0;;5.579781013;5.582207542
17377;228303911;0;;5.725883406;5.725551752
17378;11111411;0;;6.419042313;6.418996958
17379;128310611;0;;6.261561288;6.262499973
17380;254502011;0;;5.899794729;5.898736938
17381;159208211;0;;6.266896862;6.273177869
17382;71009911;0;;4.90506856;4.90301506
